,Ticker,Nazwa2,rok,ta,txt,pi,str,xrd,ni,ppent,intant,dlc,dltt,capex,revenue,cce,adv,etr,diff,roa,lev,intan,rd,ppe,sale,cash_holdings,adv_expenditure,capex2,cfc,dta,capex2_scaled,y_v2x_polyarchy,y_e_p_polity,y_BR_Democracy,WB_GDPgrowth,WB_GDPpc,WB_Inflation,rr_per_country,rr_per_sector,sektor_consumer discretionary,sektor_consumer staples,sektor_energy,sektor_health care,sektor_industrials,sektor_materials,sektor_real estate,sektor_technology,sektor_utilities,gielda_2,gielda_3,gielda_4,gielda_5,ta_log,"txt_cat_(-63.011, -34.811]","txt_cat_(-34.811, 0.488]","txt_cat_(0.488, 24.415]","txt_cat_(24.415, 25.05]","txt_cat_(25.05, 308.55]","txt_cat_(308.55, 327.531]","txt_cat_(327.531, inf]","pi_cat_(-8975.0, -1.523]","pi_cat_(-1.523, 157.119]","pi_cat_(157.119, 465.9]","pi_cat_(465.9, 7875.5]","pi_cat_(7875.5, 8108.5]","pi_cat_(8108.5, inf]","str_cat_(0.0875, 0.192]","str_cat_(0.192, 0.28]","str_cat_(0.28, inf]",xrd_exists,ni_profit,ni_profit_20000,ppent_sqrt,intant_sqrt,"dlc_cat_(42.262, 176.129]","dlc_cat_(176.129, 200.9]","dlc_cat_(200.9, inf]","dltt_cat_(39.38, 327.85]","dltt_cat_(327.85, 876.617]","dltt_cat_(876.617, inf]","capex_cat_(7.447, 79.55]","capex_cat_(79.55, 5451.0]","capex_cat_(5451.0, inf]","revenue_cat_(0.174, 1248.817]","revenue_cat_(1248.817, 4233.587]","revenue_cat_(4233.587, inf]","cce_cat_(5.619, 63.321]","cce_cat_(63.321, inf]","adv_cat_(0.3, 874.5]","adv_cat_(874.5, inf]",diff_positive,roa_clip,lev_sqrt,intan_pow2,rd_sqrt,ppe_clip,cash_holdings_sqrt,adv_expenditure_positive,diff_dta,cfc_dta,etr_y_past,etr_y_ma,diff_ma,roa_ma,lev_ma,intan_ma,ppe_ma,sale_ma,cash_holdings_ma,roa_past,lev_past,intan_past,ppe_past,sale_past,cash_holdings_past
2481,MLG PW Equity,MLP Group SA,2014,1234.43603515625,20.73999977111816,75.50900268554688,0.1899999976158142,0.0,54.76900100708008,0.4909999966621399,0.0099999997764825,414.6199951171875,95.79000091552734,74.4530029296875,102.786003112793,51.80099868774414,0.0,0.0,-0.0846692343099305,0.044367629789864,0.413476260815822,8.10086508469175e-06,0.0,0.0003977524818448,0.0799801422476911,0.0419632911001236,0.0,151.63544487948147,0,0,0.1407289532612767,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.0049223520923576,0.2627864775858592,0,0,0,0,0,0,1,0,0,0,0,0,0,7.118369493069595,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.7007139192724374,0.0999999988824125,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.044367629789864,0.6430211977966371,6.562401512037786e-11,0.0,0.0003977524818448,0.2048494351960083,0,-0.0,0,0.2746692319257448,0.14910733791616482,0.0723988233612587,0.0546291767125829,0.43601742212322137,2.0102438962058974e-05,0.0024322274630642,0.0820671529146894,0.047573570303927906,0.0516781623977152,0.3950383120766133,2.0996991619101773e-05,0.0004537176086798,0.0807158587377519,0.0764902168345911
2482,MLG PW Equity,MLP Group SA,2015,1126.1689453125,-24.66600036621094,49.96200180053711,0.1899999976158142,0.0,74.62799835205078,0.9190000295639038,0.0049999998882412,308.9100036621094,19.69599914550781,106.1589965820312,102.0910034179688,122.9779968261719,0.0,0.2374768969468056,0.6836951955121038,0.0662671428320573,0.291791035594959,4.439831083118567e-06,0.0,0.0008160409975688,0.0867769332522579,0.109200309010516,0.0,115.51577058425904,1,0,0.1072072132766386,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.0994412810167139,0.0101428495565822,0,0,0,0,0,0,1,0,0,0,0,0,0,7.026576837686731,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.9586448923161818,0.0707106773284007,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0662671428320573,0.5401768558490442,1.971210004662579e-11,0.0,0.0008160409975688,0.33045470039101577,0,0.0,0,0.0,0.13733461596287241,0.040892659699649454,0.0480228960937896,0.4042572864462177,1.454892835189676e-05,0.0004257350452623,0.0803480004927215,0.059226753967357354,0.044367629789864,0.413476260815822,8.10086508469175e-06,0.0003977524818448,0.0799801422476911,0.0419632911001236
2484,MNC PW Equity,Mennica Polska SA,2005,352.4159851074219,10.38399982452393,51.21500015258789,0.1899999976158142,0.0,40.83100128173828,67.66300201416016,2.046999931335449,3.154000043869019,10.08399963378906,11.02200031280518,499.9630126953125,87.70899963378906,0.0,0.1919835401449477,-0.0127530980316769,0.1158602418936597,0.0375635619185177,0.0058084763967545,0.0,0.1919975394803258,0.8832190072981893,0.2488791750097657,0.0,0.1628955261325614,0,0,0.0001511791448351,0.877,10,1,3.493667637,8021.003655,2.183798724,0.3348681472371475,-0.0735389028325564,1,0,0,0,0,0,0,0,0,0,0,0,0,5.864812253724014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.225752367665839,1.4307340533220874,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.1158602418936597,0.19381321399357088,3.373839805165414e-05,0.0,0.1919975394803258,0.49887791593712155,0,-0.0,0,0.1919835401449477,0.1806625623306139,-0.0073683202804052,0.1076494844672406,0.0383994260249553,0.0050359822822376,0.18838768383128557,0.8846252177617528,0.2653466746668649,0.1158602418936597,0.0375635619185177,0.0058084763967545,0.1919975394803258,0.8832190072981893,0.2488791750097657
2485,MNC PW Equity,Mennica Polska SA,2006,375.0450134277344,8.861000061035156,46.15499877929688,0.1899999976158142,0.0,37.29399871826172,69.30000305175781,1.598999977111816,3.154000043869019,11.56099987030029,9.81700038909912,534.6209716796875,105.693000793457,0.0,0.1693415845162801,-0.0019835425291335,0.0994387270408215,0.0392352901313929,0.0042634881677207,0.0,0.1847778281822453,0.8860314282253164,0.2818141743239641,0.0,0.1416594510359132,0,0,0.0001314704901594,0.884,10,1,6.179641346,9038.730847,1.284693944,0.4213960255340266,0.1723363907271954,1,0,0,0,0,0,0,0,0,0,0,0,0,5.927046054573982,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.324662338603158,1.2645157085271088,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0994387270408215,0.1980789997233248,1.8177331356294415e-05,0.0,0.1847778281822453,0.5308617280648174,0,-0.0,0,0.1919835401449477,0.1806625623306139,-0.0073683202804052,0.1076494844672406,0.0383994260249553,0.0050359822822376,0.18838768383128557,0.8846252177617528,0.2653466746668649,0.1158602418936597,0.0375635619185177,0.0058084763967545,0.1919975394803258,0.8832190072981893,0.2488791750097657
2486,MNC PW Equity,Mennica Polska SA,2007,486.5679931640625,10.50899982452393,62.05799865722656,0.1899999976158142,0.0,51.54899978637695,68.01699829101562,3.07699990272522,3.154000043869019,3.352999925613403,9.557000160217283,619.0919799804688,76.64399719238281,0.0,0.1879556569972814,0.020658413099534,0.1059440828632464,0.0133732593612839,0.0063238847313323,0.0,0.1397892982000594,0.8208210447224379,0.1575196031575791,0.0,0.1405089962854134,0,0,0.0001304027827184,0.887,10,1,7.034828301,11255.4367,2.458743124,0.104220159456467,-0.1432108547093197,1,0,0,0,0,0,0,0,0,0,0,0,0,6.187376651704473,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.247241859616803,1.7541379372002706,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.1059440828632464,0.11564280937993465,3.99915180951778e-05,0.0,0.1397892982000594,0.3968873935483201,0,0.0,0,0.1693415845162801,0.1806625623306139,-0.0073683202804052,0.1076494844672406,0.0383994260249553,0.0050359822822376,0.18838768383128557,0.8846252177617528,0.2653466746668649,0.0994387270408215,0.0392352901313929,0.0042634881677207,0.1847778281822453,0.8860314282253164,0.2818141743239641
2487,MNC PW Equity,Mennica Polska SA,2008,455.0899963378906,16.13899993896484,85.86599731445312,0.1899999976158142,0.0,69.72699737548828,83.32599639892578,2.739000082015991,3.154000043869019,13.89500045776367,23.56599998474121,877.177978515625,26.16600036621094,0.0,0.1961620972560803,0.0020443406185327,0.1532158428807081,0.0374629208262673,0.0060185899581549,0.0,0.1830978423376697,1.0741428196468672,0.0574963206767205,0.0,0.2828168999254237,0,0,0.0002624750850484,0.869,10,1,4.249608503,14001.44688,4.164971935,-0.5111781338360037,-0.3472430932840133,1,0,0,0,0,0,0,0,0,0,0,0,0,6.120495193541477,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.128307422459313,1.654992471891033,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.1532158428807081,0.19355340561784828,3.6223425084402996e-05,0.0,0.1830978423376697,0.2397839041235264,0,0.0,0,0.1879556569972814,0.17864862075678073,0.00933743528520025,0.10269140495203395,0.026304274746338403,0.0052936864495265,0.16228356319115234,0.8534262364738772,0.21966688874077162,0.1059440828632464,0.0133732593612839,0.0063238847313323,0.1397892982000594,0.8208210447224379,0.1575196031575791
2488,MNC PW Equity,Mennica Polska SA,2009,521.5050048828125,24.22699928283691,123.504997253418,0.1899999976158142,0.0,99.27799987792967,107.2350006103516,3.151000022888184,1.207000017166138,11.67700004577637,34.9900016784668,1040.072998046875,46.59000015258789,0.0,0.1163306250971602,-0.006162099640266,0.1903682590740207,0.0247054197798881,0.0060421280589555,0.0,0.2056260239236791,1.0967332578354434,0.089337589699752,0.0,0.3262927353878258,0,0,0.000302823888863,0.878,10,1,2.820259759,11527.59323,3.795392425,0.4297156015131687,0.3876623376623376,1,0,0,0,0,0,0,0,0,0,0,0,0,6.256718871485499,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.355433385926037,1.7751056371067566,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.1903682590740207,0.15717957812606606,3.650731148081736e-05,0.0,0.2056260239236791,0.298893943899424,0,-0.0,0,0.1961620972560803,0.19205887712668085,0.01135137685903335,0.12957996287197726,0.025418090093775603,0.0061712373447435995,0.16144357026886455,0.9474819321846526,0.1075079619171498,0.1532158428807081,0.0374629208262673,0.0060185899581549,0.1830978423376697,1.0741428196468672,0.0574963206767205
2489,MNC PW Equity,Mennica Polska SA,2010,533.3140258789062,5.458000183105469,46.91799926757812,0.1899999976158142,0.0,41.45999908447266,127.5930023193359,2.677000045776367,2.516000032424927,31.35799980163574,32.67900085449219,850.9149780273438,82.37100219726562,0.0,0.2140179986102376,0.0736693725186539,0.0777403125975286,0.0635160490636563,0.005019556801201,0.0,0.2392455403906947,0.953788170312508,0.1544512204821868,0.0,0.2561190681343493,0,0,0.0002376975145715,0.888,10,1,3.606928261,12599.53358,2.580693703,0.1826325265650799,0.2572960095294819,1,0,0,0,0,0,0,0,0,0,0,0,0,6.279110417427423,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.295707251842883,1.6361540409681379,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0777403125975286,0.2520239057384364,2.5195950480483218e-05,0.0,0.2392455403906947,0.3930028250307964,0,0.0,0,0.1163306250971602,0.15624636117662025,-0.0020588795108666498,0.17179205097736439,0.031084170303077703,0.0060303590085552,0.1943619331306744,1.0854380387411553,0.07341695518823625,0.1903682590740207,0.0247054197798881,0.0060421280589555,0.2056260239236791,1.0967332578354434,0.089337589699752
2490,MNC PW Equity,Mennica Polska SA,2011,751.9190063476562,14.8459997177124,69.36799621582031,0.1899999976158142,0.0,58.22800064086914,143.2230072021484,2.653000116348267,55.1619987487793,91.48799896240234,33.96799850463867,1422.176025390625,22.42900085449219,0.0,0.2209911705102085,-0.0240180009944234,0.0774391924519951,0.195034300866411,0.0035283057004169,0.0,0.190476641756716,1.061739165752484,0.0298290117222039,0.0,0.2371685888196399,0,0,0.0002201100625092,0.892,10,1,5.0172352,13893.50926,4.239401496,-0.2109940330482493,0.0441579535072581,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6226286138243875,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.967581510152684,1.628803277362944,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0774391924519951,0.441626879691908,1.2448941115594392e-05,0.0,0.190476641756716,0.17271077477159294,0,-0.0,0,0.2140179986102376,0.1651743118536989,0.03375363643919395,0.13405428583577464,0.0441107344217722,0.00553084243007825,0.2224357821571869,1.0252607140739756,0.1218944050909694,0.0777403125975286,0.0635160490636563,0.005019556801201,0.2392455403906947,0.953788170312508,0.1544512204821868
2491,MNC PW Equity,Mennica Polska SA,2012,972.1389770507812,31.11599922180176,140.802001953125,0.1899999976158142,0.0,111.6419982910156,134.2420043945312,112.2429962158203,28.11400032043457,166.6719970703125,12.30099964141846,2692.0869140625,54.03799819946289,0.0,0.1297752933308501,-0.0309911728943943,0.1148416028227863,0.2003684678724409,0.1154598250512869,0.0,0.138089313939234,1.3268736006537416,0.055586700538847,0.0,0.0916330152912971,0,0,8.504224283687751e-05,0.922,10,1,1.607906645,13145.53926,3.560371517,0.2583451826473545,0.2186791107654417,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8794987747446195,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.586285185275356,10.594479516041375,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.1148416028227863,0.44762536553734406,0.013330971200873776,0.0,0.138089313939234,0.2357683196251078,0,-0.0,0,0.2209911705102085,0.21750458456022306,0.024825685762115246,0.07758975252476186,0.12927517496503366,0.00427393125080895,0.21486109107370535,1.0077636680324957,0.09214011610219534,0.0774391924519951,0.195034300866411,0.0035283057004169,0.190476641756716,1.061739165752484,0.0298290117222039
2492,MNC PW Equity,Mennica Polska SA,2013,870.6699829101562,14.51900005340576,111.8779983520508,0.1899999976158142,0.0,97.39299774169922,126.734001159668,120.3050003051758,91.2480010986328,10.60299968719482,11.72799968719482,905.4099731445312,182.6920013427734,0.0,0.0,0.060224704284964,0.1118598316852151,0.116980030074538,0.1381752014730821,0.0,0.1455591712672442,0.7129009322633738,0.2098292176470097,0.0,0.092540277903947,0,0,8.588424991452864e-05,0.872,10,1,1.391892321,13781.06261,0.991982606,0.0692768509487377,0.3970956434651978,1,0,0,0,0,0,0,0,0,0,0,0,0,6.769263010576421,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.257619693330735,10.968363611094219,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.1118598316852151,0.3420234349785669,0.01909238630212683,0.0,0.1455591712672442,0.4580711927713963,0,0.0,0,0.1297752933308501,0.1753832319205293,-0.027504586944408847,0.0961403976373907,0.19770138436942594,0.0594940653758519,0.164282977847975,1.1943063832031127,0.04270785613052545,0.1148416028227863,0.2003684678724409,0.1154598250512869,0.138089313939234,1.3268736006537416,0.055586700538847
2493,MNC PW Equity,Mennica Polska SA,2014,827.2210083007812,12.79699993133545,-138.1640014648438,0.1899999976158142,0.0,-148.2830047607422,114.2809982299805,112.2979965209961,146.4589996337891,117.6159973144531,9.824999809265137,797.2379760742188,37.09700012207031,0.0,0.2490520141945545,0.2826218078967771,-0.1792543990938221,0.3192314923078251,0.1357533179091651,0.0,0.1381505028078631,0.6748582063234788,0.0448453312353277,0.0,0.0859722960197913,0,0,7.97886749892143e-05,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.0049223520923576,0.0818442824222735,1,0,0,0,0,0,0,0,0,0,0,0,0,6.718071900313658,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.690229100911752,10.597074904000447,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.1792543990938221,0.5650057453759432,0.018428963323346842,0.0,0.1381505028078631,0.21176716278811428,0,0.0,0,0.0,0.06488764666542506,0.014616765695284853,0.1133507172540007,0.15867424897348945,0.1268175132621845,0.1418242426032391,1.0198872664585577,0.13270795909292835,0.1118598316852151,0.116980030074538,0.1381752014730821,0.1455591712672442,0.7129009322633738,0.2098292176470097
2494,MNC PW Equity,Mennica Polska SA,2015,800.2639770507812,11.69099998474121,46.94200134277344,0.1899999976158142,0.0,36.98799896240234,139.2920074462891,120.5699996948242,121.4130020141602,94.27300262451172,23.10899925231934,774.322021484375,40.97900009155273,0.0,0.0,-0.0590520165787403,0.0462197475122077,0.2695185724009984,0.1506627852213987,0.0,0.1740575753011187,0.6768060140807354,0.0512068533217913,0.0,0.1659032680768145,1,0,0.0001539705527136,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.0994412810167139,0.083124040742291,1,0,0,0,0,0,0,0,0,0,0,0,0,6.684941644552843,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.802203499613498,10.980437135871423,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0462197475122077,0.519151781660237,0.022699274850669315,0.0,0.1740575753011187,0.22628931331768917,0,-0.0,0,0.2490520141945545,0.12452600709727725,0.17142325609087056,-0.0336972837043035,0.21810576119118155,0.13696425969112358,0.14185483703755364,0.6938795692934262,0.1273372744411687,-0.1792543990938221,0.3192314923078251,0.1357533179091651,0.1381505028078631,0.6748582063234788,0.0448453312353277
2496,MNDI LN Equity,Mondi PLC,2005,7139.0,89.0,98.0,0.2397499978542328,-23.0,4019.0,5.0,350.0,710.0,1583.0,597.0,5364.0,667.0,0.0,0.42152466367713,-0.6684132674518897,0.5629640005603026,0.3211934444600084,0.0490264742961199,0.0032217397394593,0.0007003782042302,0.5603959049925391,0.0934304524443199,0.0,119.4,1,1,0.1108120666164256,0.91,10,1,0.721853765,34507.36881,1.546909652,0.2692681392750861,0.0216762216762216,0,0,0,0,0,1,0,0,0,0,1,0,0,8.87332798950246,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2.23606797749979,18.708286933869708,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.5629640005603026,0.5667393090831166,0.002403595181908105,0.05676037120614435,0.0007003782042302,0.3056639534592195,0,-0.6684132674518897,1,0.42152466367713,0.3442701852417064,-0.4250939666373934,0.5639925580200669,0.2985026491267567,0.052254608926128945,0.0008598730980376,0.5843964706513087,0.0769322059804241,0.5629640005603026,0.3211934444600084,0.0490264742961199,0.0007003782042302,0.5603959049925391,0.0934304524443199
2497,MNDI LN Equity,Mondi PLC,2006,6867.0,94.0,223.0,0.2397499978542328,78.0,3880.0,7.0,381.0,656.0,1238.0,510.0,5751.0,415.0,0.0,0.2670157068062827,-0.1817746658228972,0.565021115479831,0.2758118537935051,0.055482743556138,0.0113586719091306,0.001019367991845,0.6083970363100785,0.0604339595165283,0.0,72.85714285714286,1,1,0.0676168389260314,0.917,10,1,3.814587905,36323.44774,1.577428259,0.2193377742946708,0.1573321932449764,0,0,0,0,0,1,0,0,0,0,1,0,0,8.834482608620677,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2.6457513110645907,19.519221295943137,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.565021115479831,0.5251779258437136,0.0030783348325161726,0.10657707027841683,0.001019367991845,0.2458331944968545,0,-0.1817746658228972,1,0.42152466367713,0.3442701852417064,-0.4250939666373934,0.5639925580200669,0.2985026491267567,0.052254608926128945,0.0008598730980376,0.5843964706513087,0.0769322059804241,0.5629640005603026,0.3211934444600084,0.0490264742961199,0.0007003782042302,0.5603959049925391,0.0934304524443199
2498,MNDI LN Equity,Mondi PLC,2007,6862.0,102.0,382.0,0.2397499978542328,233.0,3731.0,9.0,520.0,1234.0,453.0,406.0,6269.0,180.0,0.0,0.0,-0.0272657089520499,0.543719032352084,0.245846691926552,0.0757796560769454,0.0339551151267851,0.0013115709705625,0.64897690244061,0.0262314194112503,0.0,45.11111111111112,1,1,0.0418664610518042,0.917,10,1,2.984077273,41587.2129,2.298341797,0.2195977764776492,0.2000738961758727,0,0,0,0,0,1,0,0,0,0,1,0,0,8.833754223418396,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3.0,22.80350850198276,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.543719032352084,0.4958292971644092,0.005742556275140127,0.18426913774906828,0.0013115709705625,0.16196116636789912,0,-0.0272657089520499,1,0.2670157068062827,0.3442701852417064,-0.4250939666373934,0.5639925580200669,0.2985026491267567,0.052254608926128945,0.0008598730980376,0.5843964706513087,0.0769322059804241,0.565021115479831,0.2758118537935051,0.055482743556138,0.001019367991845,0.6083970363100785,0.0604339595165283
2499,MNDI LN Equity,Mondi PLC,2008,6261.0,78.0,-103.0,0.2849999964237213,-211.0,3611.0,10.0,323.0,1467.0,378.0,693.0,6345.0,155.0,0.0,1.0,1.0422815498217797,0.5767449289250919,0.2946813608049832,0.0515892030027152,0.0337006867912474,0.0015971889474524,0.6998329743277448,0.0247564286855134,0.0,69.3,1,1,0.0643155462019958,0.905,10,1,0.962266442,45427.15168,2.628381749,-0.402160336168293,-0.4703595349911463,0,0,0,0,0,1,0,0,0,0,1,0,0,8.74209519574531,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3.1622776601683795,17.97220075561143,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0.5767449289250919,0.5428456141528484,0.0026614458664553594,0.18357746809248515,0.0015971889474524,0.15734175760272096,0,1.0422815498217797,1,0.0,0.13350785340314136,-0.10452018738747355,0.5543700739159575,0.26082927286002855,0.0656311998165417,0.00116546948120375,0.6286869693753443,0.0433326894638893,0.543719032352084,0.245846691926552,0.0757796560769454,0.0013115709705625,0.64897690244061,0.0262314194112503
2500,MNDI LN Equity,Mondi PLC,2009,6208.0,52.0,49.0,0.2800000011920929,-33.0,3847.0,8.0,308.0,1421.0,219.0,517.0,5257.0,123.0,0.0,0.2462462462462462,-0.7812244886038255,0.6196842783505154,0.2641752577319587,0.0496134020618556,0.0053157216494845,0.0012886597938144,0.6134601334289502,0.0198131443298969,0.0,64.625,1,1,0.0599767990375754,0.904,10,1,-5.697151628,41485.90165,0.31273763,0.2266036628679081,0.4522130968820408,0,0,0,0,0,1,0,0,0,0,1,0,0,8.733594061863055,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2.8284271247461903,17.549928774784245,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.6196842783505154,0.5139798223004077,0.002461489664151337,0.07290899566915252,0.0012886597938144,0.14075917138821506,0,-0.7812244886038255,1,1.0,0.5,0.5075079204348649,0.5602319806385879,0.27026402636576763,0.0636844295398303,0.0014543799590074498,0.6744049383841775,0.02549392404838185,0.5767449289250919,0.2946813608049832,0.0515892030027152,0.0015971889474524,0.6998329743277448,0.0247564286855134
2501,MNDI LN Equity,Mondi PLC,2010,6493.0,82.0,333.0,0.2800000011920929,224.0,3976.0,9.0,312.0,1037.0,410.0,394.0,5610.0,83.0,0.0,0.2188183807439825,0.0337537549458466,0.6123517634375482,0.2228553827198521,0.0480517480363468,0.03449869089789,0.001386108116433,0.622728682230117,0.0127829970737717,0.0,43.77777777777778,1,1,0.0406290287054454,0.882,10,1,4.178969038,41531.9342,1.103809161,0.1570859105149006,0.1991892297682799,0,0,0,0,0,1,0,0,0,0,1,0,0,8.778479952508487,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3.0,17.663521732655695,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0.6123517634375482,0.47207561123177305,0.0023089704893485582,0.18573823219221722,0.001386108116433,0.11306191699140652,0,0.0337537549458466,1,0.2462462462462462,0.6231231231231231,0.13052853060897707,0.5982146036378037,0.27942830926847095,0.0506013025322854,0.0014429243706334,0.6566465538783475,0.02228478650770515,0.6196842783505154,0.2641752577319587,0.0496134020618556,0.0012886597938144,0.6134601334289502,0.0198131443298969
2502,MNDI LN Equity,Mondi PLC,2011,5645.0,100.0,457.0,0.2649999856948853,330.0,3377.0,12.0,238.0,737.0,286.0,263.0,5739.0,191.0,0.0,0.2472826086956521,0.0461816049509028,0.5982285208148804,0.1812223206377325,0.0421612046058458,0.0584588131089459,0.0021257750221434,0.701438663185926,0.0338352524357838,0.0,21.916666666666668,1,1,0.0203402941932718,0.876,10,1,3.924133418,46644.77603,2.075174525,-0.1541631831863699,-0.1164392137222987,0,0,0,0,0,1,0,0,0,0,1,0,0,8.638525476583762,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3.4641016151377544,15.427248620541512,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0.5982285208148804,0.4257021501445964,0.001777567173815993,0.2417825740390442,0.0021257750221434,0.18394361210921079,0,0.0461816049509028,1,0.2188183807439825,0.23253231349511433,-0.37373536682898945,0.6160180208940318,0.2435153202259054,0.0488325750491012,0.0013373839551237,0.6180944078295336,0.0162980707018343,0.6123517634375482,0.2228553827198521,0.0480517480363468,0.001386108116433,0.622728682230117,0.0127829970737717
2503,MNDI LN Equity,Mondi PLC,2012,6623.0,91.0,368.0,0.2450000047683716,242.0,3709.0,11.0,695.0,1648.0,281.0,294.0,5790.0,56.0,0.0,0.1703406813627254,-0.0022826039272805,0.5600181186773365,0.2912577381851124,0.104937339574211,0.0365393326287181,0.0016608787558508,0.6281958710309684,0.0084553827570587,0.0,26.727272727272727,1,1,0.0248048938520094,0.873,10,1,0.41955108,43858.36306,2.008490922,0.2901962313014179,0.1223843937461621,0,0,0,0,0,1,0,0,0,0,1,0,0,8.798303718484979,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3.3166247903554,26.362852652928137,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.5600181186773365,0.5396829978655178,0.011011845236913271,0.1911526422226962,0.0016608787558508,0.0919531552316651,0,-0.0022826039272805,1,0.2472826086956521,0.2330504947198173,0.039967679948374704,0.6052901421262142,0.20203885167879232,0.045106476321096295,0.0017559415692882,0.6620836727080215,0.02330912475477775,0.5982285208148804,0.1812223206377325,0.0421612046058458,0.0021257750221434,0.701438663185926,0.0338352524357838
2504,MNDI LN Equity,Mondi PLC,2013,6240.0,85.0,499.0,0.2325000017881393,386.0,3428.0,14.0,675.0,1571.0,181.0,405.0,6476.0,130.0,0.0,0.197092084006462,0.0621593204254138,0.5493589743589744,0.2807692307692307,0.1081730769230769,0.0618589743589743,0.0022435897435897,0.7118808606672201,0.0208333333333333,0.0,28.928571428571427,1,1,0.0268478625147477,0.888,10,1,0.428243262,46285.76407,1.50472098,0.24224067749881,0.2239382239382238,0,0,0,0,0,1,0,0,0,0,1,0,0,8.738735461363474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.7416573867739413,25.98076211353316,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0.5493589743589744,0.5298766184398315,0.011701414571005911,0.24871464444011795,0.0022435897435897,0.14433756729740632,0,0.0621593204254138,1,0.1703406813627254,0.20881164502918875,0.021949500511811153,0.5791233197461085,0.23624002941142244,0.0735492720900284,0.0018933268889971,0.6648172671084471,0.02114531759642125,0.5600181186773365,0.2912577381851124,0.104937339574211,0.0016608787558508,0.6281958710309684,0.0084553827570587
